"ValueID","PerfID","Perf_Value","Report_info_ID","ReportNo","ActiveStatus","CreatedDate"
"48137","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15267","BMT/10067","True","9/22/2016 2:32:11 PM"
"48138","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15267","BMT/10067","True","9/22/2016 2:32:11 PM"
"48139","5","1,-40,-43.5,-3.5,+/-10%,Pass","15268","BMT/10068","True","9/22/2016 2:34:33 PM"
"48140","5","2,-400,-407,-7,+/-10%,Pass","15268","BMT/10068","True","9/22/2016 2:34:33 PM"
"48141","5","3,-200,-203,-3.0,+/-10%,Pass","15268","BMT/10068","True","9/22/2016 2:34:33 PM"
"48142","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15269","BMT/10069","True","9/22/2016 2:36:35 PM"
"48143","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15269","BMT/10069","True","9/22/2016 2:36:35 PM"
"48144","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15269","BMT/10069","True","9/22/2016 2:36:35 PM"
"48145","5","1,-40,-43.5,-3.5,+/-10%,Pass","15270","BMT/10070","True","9/22/2016 2:40:10 PM"
"48146","5","2,-400,-407,-7,+/-10%,Pass","15270","BMT/10070","True","9/22/2016 2:40:10 PM"
"48147","5","3,-200,-205,-5.0,+/-10%,Pass","15270","BMT/10070","True","9/22/2016 2:40:10 PM"
"48148","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15271","BMT/10071","True","9/22/2016 2:42:24 PM"
"48149","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15271","BMT/10071","True","9/22/2016 2:42:24 PM"
"48150","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15271","BMT/10071","True","9/22/2016 2:42:24 PM"
"48151","5","1,-40,-43.5,-3.5,+/-10%,Pass","15272","BMT/10072","True","9/22/2016 2:44:36 PM"
"48152","5","2,-400,-407.3,-7.3,+/-10%,Pass","15272","BMT/10072","True","9/22/2016 2:44:36 PM"
"48153","5","3,-200,-205,-5.0,+/-10%,Pass","15272","BMT/10072","True","9/22/2016 2:44:36 PM"
"48154","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15273","BMT/10073","True","9/22/2016 2:46:50 PM"
"48155","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15273","BMT/10073","True","9/22/2016 2:46:50 PM"
"48156","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15273","BMT/10073","True","9/22/2016 2:46:50 PM"
"48157","5","1,-40,-42,-2,+/-10%,Pass","15274","BMT/10074","True","9/22/2016 2:49:26 PM"
"48158","5","2,-400,-405,-5,+/-10%,Pass","15274","BMT/10074","True","9/22/2016 2:49:26 PM"
"48159","5","3,-200,-205,-5.0,+/-10%,Pass","15274","BMT/10074","True","9/22/2016 2:49:26 PM"
"48160","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15275","BMT/10075","True","9/22/2016 2:56:16 PM"
"48161","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15275","BMT/10075","True","9/22/2016 2:56:16 PM"
"48162","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15275","BMT/10075","True","9/22/2016 2:56:16 PM"
"48163","37","1,35ºC,35.3ºC,0.3,±5%,Pass","15283","BMT/10076","True","9/26/2016 12:35:29 PM"
"48164","37","1,35ºC,35.2ºC,0.2,±5%,Pass","15277","BMT/10550","True","9/26/2016 12:42:20 PM"
"48165","37","1,35ºC,35.1ºC,0.1,±5%,Pass","15278","BMT/10551","True","9/26/2016 1:07:52 PM"
"48166","37","1,35ºC,35.2ºC,0.2,±5%,Pass","15279","BMT/10552","True","9/26/2016 1:13:47 PM"
"48167","37","1,35ºC,35.2ºC,0.2,±5%,Pass","15280","BMT/10553","True","9/26/2016 1:17:31 PM"
"48168","37","1,35ºC,35.3ºC,0.3,±5%,Pass","15281","BMT/10554","True","9/26/2016 1:25:24 PM"
"48169","37","1,35ºC,35.1ºC,0.1,±5%,Pass","15282","BMT/10555","True","9/26/2016 1:27:33 PM"
"48170","37","1,35ºC,35.3ºC,0.3,±5%,Pass","15276","BMT/10549","True","9/26/2016 2:52:18 PM"
"48171","37","1,35ºC,35.3ºC,0.3,±5%,Pass","15276","BMT/10549","True","9/26/2016 2:52:19 PM"
"48172","5","1,-40,-42.5,-2.5,+/-10%,Pass","15283","BMT/10076","True","9/26/2016 3:43:07 PM"
"48173","5","2,-400,-407.3,-7.3,+/-10%,Pass","15283","BMT/10076","True","9/26/2016 3:43:07 PM"
"48174","5","3,-200,-205,-5.0,+/-10%,Pass","15283","BMT/10076","True","9/26/2016 3:43:07 PM"
"48175","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15284","BMT/10077","True","9/26/2016 3:45:43 PM"
"48176","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15284","BMT/10077","True","9/26/2016 3:45:43 PM"
"48177","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15284","BMT/10077","True","9/26/2016 3:45:43 PM"
"48178","5","1,-40,-43.5,-3.5,+/-10%,Pass","15285","BMT/10078","True","9/26/2016 4:33:36 PM"
"48179","5","2,-400,-407.3,-7.3,+/-10%,Pass","15285","BMT/10078","True","9/26/2016 4:33:36 PM"
"48180","5","3,-200,-205,-5.0,+/-10%,Pass","15285","BMT/10078","True","9/26/2016 4:33:36 PM"
"48181","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15286","BMT/10079","True","9/26/2016 4:42:31 PM"
"48182","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15286","BMT/10079","True","9/26/2016 4:42:33 PM"
"48183","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15286","BMT/10079","True","9/26/2016 4:42:33 PM"
"48184","5","1,-40,-43.5,-3.5,+/-10%,Pass","15287","BMT/10080","True","9/26/2016 4:44:52 PM"
"48185","5","2,-400,-405.3,-5.3,+/-10%,Pass","15287","BMT/10080","True","9/26/2016 4:44:52 PM"
"48186","5","3,-200,-203,-3.0,+/-10%,Pass","15287","BMT/10080","True","9/26/2016 4:44:52 PM"
"48187","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15288","BMT/10081","True","9/27/2016 10:54:56 AM"
"48188","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15288","BMT/10081","True","9/27/2016 10:54:56 AM"
"48189","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15288","BMT/10081","True","9/27/2016 10:54:56 AM"
"48190","5","1,-40,-43,-3,+/-10%,Pass","15289","BMT/10082","True","9/27/2016 11:00:43 AM"
"48191","5","2,-400,-406,-6,+/-10%,Pass","15289","BMT/10082","True","9/27/2016 11:00:43 AM"
"48192","5","3,-200,-205,-5.0,+/-10%,Pass","15289","BMT/10082","True","9/27/2016 11:00:43 AM"
"48193","5","1,-40,-43.5,-3.5,+/-10%,Pass","15290","BMT/10083","True","9/27/2016 11:03:07 AM"
"48194","5","2,-400,-407.3,-7.3,+/-10%,Pass","15290","BMT/10083","True","9/27/2016 11:03:07 AM"
"48195","5","3,-200,-205,-5.0,+/-10%,Pass","15290","BMT/10083","True","9/27/2016 11:03:07 AM"
"48196","5","1,-40,-43.5,-3.5,+/-10%,Pass","15291","BMT/10084","True","9/27/2016 11:05:06 AM"
"48197","5","2,-400,-407.3,-7.3,+/-10%,Pass","15291","BMT/10084","True","9/27/2016 11:05:06 AM"
"48198","5","3,-200,-205,-5.0,+/-10%,Pass","15291","BMT/10084","True","9/27/2016 11:05:06 AM"
"48199","5","1,-40,-43,-3,+/-10%,Pass","15292","BMT/10085","True","9/27/2016 11:09:55 AM"
"48200","5","2,-400,-407,-7,+/-10%,Pass","15292","BMT/10085","True","9/27/2016 11:09:55 AM"
"48201","5","3,-200,-203,-3,+/-10%,Pass","15292","BMT/10085","True","9/27/2016 11:09:55 AM"
"48202","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15293","BMT/10086","True","9/27/2016 11:18:16 AM"
"48203","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15293","BMT/10086","True","9/27/2016 11:18:16 AM"
"48204","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15293","BMT/10086","True","9/27/2016 11:18:16 AM"
"48205","5","1,-40,-43.2,-3.2,+/-10%,Pass","15294","BMT/10087","True","9/27/2016 11:29:24 AM"
"48206","5","2,-400,-407.2,-7.2,+/-10%,Pass","15294","BMT/10087","True","9/27/2016 11:29:24 AM"
"48207","5","3,-200,-205,-5.0,+/-10%,Pass","15294","BMT/10087","True","9/27/2016 11:29:24 AM"
"48208","5","1,-40,-42.1,-2.1,+/-10%,Pass","15295","BMT/10088","True","9/27/2016 11:33:07 AM"
"48209","5","2,-400,-407,-7,+/-10%,Pass","15295","BMT/10088","True","9/27/2016 11:33:07 AM"
"48210","5","3,-200,-205,-5,+/-10%,Pass","15295","BMT/10088","True","9/27/2016 11:33:07 AM"
"48211","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15296","BMT/10089","True","9/27/2016 11:35:04 AM"
"48212","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15296","BMT/10089","True","9/27/2016 11:35:04 AM"
"48213","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15296","BMT/10089","True","9/27/2016 11:35:04 AM"
"48214","5","1,-40,-43,-3,+/-10%,Pass","15297","BMT/10090","True","9/27/2016 11:37:22 AM"
"48215","5","2,-400,-406,-6,+/-10%,Pass","15297","BMT/10090","True","9/27/2016 11:37:22 AM"
"48216","5","3,-200,-205,-5.0,+/-10%,Pass","15297","BMT/10090","True","9/27/2016 11:37:22 AM"
"48217","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15298","BMT/10091","True","9/27/2016 11:39:31 AM"
"48218","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15298","BMT/10091","True","9/27/2016 11:39:31 AM"
"48219","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15298","BMT/10091","True","9/27/2016 11:39:31 AM"
"48220","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15299","BMT/10092","True","9/27/2016 11:42:01 AM"
"48221","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15299","BMT/10092","True","9/27/2016 11:42:01 AM"
"48222","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15299","BMT/10092","True","9/27/2016 11:42:01 AM"
"48223","5","1,-40,-43.1,-3.1,+/-10%,Pass","15300","BMT/10093","True","9/27/2016 11:54:11 AM"
"48224","5","2,-400,-407,-7,+/-10%,Pass","15300","BMT/10093","True","9/27/2016 11:54:11 AM"
"48225","5","3,-200,-205,-5.0,+/-10%,Pass","15300","BMT/10093","True","9/27/2016 11:54:11 AM"
"48226","5","1,-40,-43.5,-3.5,+/-10%,Pass","15301","BMT/10094","True","9/27/2016 11:57:53 AM"
"48227","5","2,-400,-407.3,-7.3,+/-10%,Pass","15301","BMT/10094","True","9/27/2016 11:57:53 AM"
"48228","5","3,-200,-205,-5.0,+/-10%,Pass","15301","BMT/10094","True","9/27/2016 11:57:53 AM"
"48229","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15302","BMT/10095","True","9/27/2016 12:00:26 PM"
"48230","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15302","BMT/10095","True","9/27/2016 12:00:26 PM"
"48231","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15302","BMT/10095","True","9/27/2016 12:00:26 PM"
"48232","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15303","BMT/10096","True","9/27/2016 12:05:13 PM"
"48233","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15303","BMT/10096","True","9/27/2016 12:05:13 PM"
"48234","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15303","BMT/10096","True","9/27/2016 12:05:13 PM"
"48235","5","1,-40,-43,-3,+/-10%,Pass","15304","BMT/10097","True","9/27/2016 12:07:50 PM"
"48236","5","2,-400,-407,-7,+/-10%,Pass","15304","BMT/10097","True","9/27/2016 12:07:50 PM"
"48237","5","3,-200,-205,-5,+/-10%,Pass","15304","BMT/10097","True","9/27/2016 12:07:50 PM"
"48238","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15305","BMT/10098","True","9/27/2016 12:09:51 PM"
"48239","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15305","BMT/10098","True","9/27/2016 12:09:51 PM"
"48240","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15305","BMT/10098","True","9/27/2016 12:09:51 PM"
"48241","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15306","BMT/10099","True","9/27/2016 12:55:37 PM"
"48242","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15306","BMT/10099","True","9/27/2016 12:55:37 PM"
"48243","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15306","BMT/10099","True","9/27/2016 12:55:37 PM"
"48244","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15307","BMT/10100","True","9/27/2016 1:05:32 PM"
"48245","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15307","BMT/10100","True","9/27/2016 1:05:32 PM"
"48246","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15307","BMT/10100","True","9/27/2016 1:05:32 PM"
"48247","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15308","BMT/10101","True","9/27/2016 1:10:02 PM"
"48248","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15308","BMT/10101","True","9/27/2016 1:10:02 PM"
"48249","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15308","BMT/10101","True","9/27/2016 1:10:02 PM"
"48250","5","1,-40,-43,-3,+/-10%,Pass","15309","BMT/10102","True","9/27/2016 1:52:36 PM"
"48251","5","2,-400,-407,-7,+/-10%,Pass","15309","BMT/10102","True","9/27/2016 1:52:36 PM"
"48252","5","3,-200,-205,-5,+/-10%,Pass","15309","BMT/10102","True","9/27/2016 1:52:36 PM"
"48253","5","1,-40,-42,-2,+/-10%,Pass","15310","BMT/10103","True","9/27/2016 1:58:47 PM"
"48254","5","2,-400,-407,-7,+/-10%,Pass","15310","BMT/10103","True","9/27/2016 1:58:47 PM"
"48255","5","3,-200,-205.1,-5.1,+/-10%,Pass","15310","BMT/10103","True","9/27/2016 1:58:47 PM"
"48256","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15311","BMT/10104","True","9/27/2016 2:01:45 PM"
"48257","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15311","BMT/10104","True","9/27/2016 2:01:45 PM"
"48258","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15311","BMT/10104","True","9/27/2016 2:01:45 PM"
"48259","5","1,-40,-43.5,-3.5,+/-10%,Pass","15312","BMT/10105","True","9/27/2016 2:06:52 PM"
"48260","5","2,-400,-407.3,-7.3,+/-10%,Pass","15312","BMT/10105","True","9/27/2016 2:06:52 PM"
"48261","5","3,-200,-205,-5.0,+/-10%,Pass","15312","BMT/10105","True","9/27/2016 2:06:52 PM"
"48262","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15313","BMT/10106","True","9/27/2016 2:16:49 PM"
"48263","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15313","BMT/10106","True","9/27/2016 2:16:49 PM"
"48264","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15313","BMT/10106","True","9/27/2016 2:16:49 PM"
"48265","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15314","BMT/10107","True","9/27/2016 2:21:02 PM"
"48266","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15314","BMT/10107","True","9/27/2016 2:21:02 PM"
"48267","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15314","BMT/10107","True","9/27/2016 2:21:02 PM"
"48268","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15315","BMT/10108","True","9/27/2016 2:23:53 PM"
"48269","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15315","BMT/10108","True","9/27/2016 2:23:53 PM"
"48270","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15315","BMT/10108","True","9/27/2016 2:23:53 PM"
"48271","5","1,-40,-43,-3,+/-10%,Pass","15316","BMT/10109","True","9/27/2016 2:33:30 PM"
"48272","5","2,-400,-406,-6,+/-10%,Pass","15316","BMT/10109","True","9/27/2016 2:33:30 PM"
"48273","5","3,-200,-204,-4,+/-10%,Pass","15316","BMT/10109","True","9/27/2016 2:33:30 PM"
"48274","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15317","BMT/10110","True","9/27/2016 2:37:40 PM"
"48275","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15317","BMT/10110","True","9/27/2016 2:37:40 PM"
"48276","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15317","BMT/10110","True","9/27/2016 2:37:40 PM"
"48277","5","1,-40,-43,-3,+/-10%,Pass","15318","BMT/10111","True","9/27/2016 2:43:04 PM"
"48278","5","2,-400,-407,-7,+/-10%,Pass","15318","BMT/10111","True","9/27/2016 2:43:04 PM"
"48279","5","3,-200,-205,-5.0,+/-10%,Pass","15318","BMT/10111","True","9/27/2016 2:43:04 PM"
"48280","5","1,-40,-43,-3,+/-10%,Pass","15319","BMT/10112","True","9/27/2016 2:51:16 PM"
"48281","5","2,-400,-406,-6,+/-10%,Pass","15319","BMT/10112","True","9/27/2016 2:51:16 PM"
"48282","5","3,-200,-205,-5,+/-10%,Pass","15319","BMT/10112","True","9/27/2016 2:51:16 PM"
"48283","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15320","BMT/10113","True","9/28/2016 10:54:00 AM"
"48284","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15320","BMT/10113","True","9/28/2016 10:54:00 AM"
"48285","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15320","BMT/10113","True","9/28/2016 10:54:00 AM"
"48286","5","1,-40,-43.5,-3.5,+/-10%,Pass","15321","BMT/10114","True","9/28/2016 11:02:41 AM"
"48287","5","2,-400,-407.3,-7.3,+/-10%,Pass","15321","BMT/10114","True","9/28/2016 11:02:41 AM"
"48288","5","3,-200,-205,-5.0,+/-10%,Pass","15321","BMT/10114","True","9/28/2016 11:02:41 AM"
"48289","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15322","BMT/10115","True","9/28/2016 11:11:03 AM"
"48290","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15322","BMT/10115","True","9/28/2016 11:11:03 AM"
"48291","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15322","BMT/10115","True","9/28/2016 11:11:03 AM"
"48292","5","1,-40,-43,-3,+/-10%,Pass","15323","BMT/10116","True","9/28/2016 11:16:33 AM"
"48293","5","2,-400,-407,-7,+/-10%,Pass","15323","BMT/10116","True","9/28/2016 11:16:33 AM"
"48294","5","3,-200,-205.3,-5.3,+/-10%,Pass","15323","BMT/10116","True","9/28/2016 11:16:33 AM"
"48295","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15324","BMT/10117","True","9/28/2016 11:19:52 AM"
"48296","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15324","BMT/10117","True","9/28/2016 11:19:52 AM"
"48297","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15324","BMT/10117","True","9/28/2016 11:19:52 AM"
"48298","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15324","BMT/10117","True","9/28/2016 11:20:26 AM"
"48299","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15324","BMT/10117","True","9/28/2016 11:20:26 AM"
"48300","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15324","BMT/10117","True","9/28/2016 11:20:26 AM"
"48301","5","1,-40,-42,-2,+/-10%,Pass","15325","BMT/10118","True","9/28/2016 11:23:15 AM"
"48302","5","2,-400,-405,-5,+/-10%,Pass","15325","BMT/10118","True","9/28/2016 11:23:15 AM"
"48303","5","3,-200,-203,-3.0,+/-10%,Pass","15325","BMT/10118","True","9/28/2016 11:23:15 AM"
"48304","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15326","BMT/10119","True","9/28/2016 12:47:00 PM"
"48305","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15326","BMT/10119","True","9/28/2016 12:47:00 PM"
"48306","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15326","BMT/10119","True","9/28/2016 12:47:00 PM"
"48307","5","1,-40,-42.5,-2.5,+/-10%,Pass","15327","BMT/10120","True","9/28/2016 12:53:11 PM"
"48308","5","2,-400,-407,-7,+/-10%,Pass","15327","BMT/10120","True","9/28/2016 12:53:11 PM"
"48309","5","3,-200,-205,-5.0,+/-10%,Pass","15327","BMT/10120","True","9/28/2016 12:53:11 PM"
"48310","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15328","BMT/10121","True","9/28/2016 12:55:17 PM"
"48311","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15328","BMT/10121","True","9/28/2016 12:55:17 PM"
"48312","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15328","BMT/10121","True","9/28/2016 12:55:17 PM"
"48313","5","1,-40,-42,-2,+/-10%,Pass","15329","BMT/10122","True","9/28/2016 2:01:14 PM"
"48314","5","2,-400,-405,-5,+/-10%,Pass","15329","BMT/10122","True","9/28/2016 2:01:14 PM"
"48315","5","3,-200,-205,-5.0,+/-10%,Pass","15329","BMT/10122","True","9/28/2016 2:01:14 PM"
"48316","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15330","BMT/10123","True","9/28/2016 2:04:39 PM"
"48317","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15330","BMT/10123","True","9/28/2016 2:04:39 PM"
"48318","41","3,2 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15330","BMT/10123","True","9/28/2016 2:04:39 PM"
"48319","5","1,-40,-43,-3,+/-10%,Pass","15331","BMT/10124","True","9/28/2016 2:23:14 PM"
"48320","5","2,-400,-405,-5,+/-10%,Pass","15331","BMT/10124","True","9/28/2016 2:23:14 PM"
"48321","5","3,-200,-204,-4.0,+/-10%,Pass","15331","BMT/10124","True","9/28/2016 2:23:14 PM"
"48322","5","1,-40,-42,-2,+/-10%,Pass","15332","BMT/10125","True","9/28/2016 2:27:19 PM"
"48323","5","2,-400,-403,-3,+/-10%,Pass","15332","BMT/10125","True","9/28/2016 2:27:19 PM"
"48324","5","3,-200,-205,-5,+/-10%,Pass","15332","BMT/10125","True","9/28/2016 2:27:19 PM"
"48325","41","1,8 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15333","BMT/10126","True","9/28/2016 2:31:14 PM"
"48326","41","2,4 L,All the DUTs  tested and the test values are come under ± 5 % deviation.","15333","BMT/10126","True","9/28/2016 2:31:14 PM"
