"DUT_ID","Report_info_ID","Serial_No","Biomedical_ID","Location","Condition_of_item","ElectricalSafety","Performance","ActiveStatus","CreatedDate"
"16749","16771","NA","EMH/BP-20/3rd A-01","III A","No Visible Damage","False","True","True","11/15/2016 12:34:57 PM"
"16750","16772","NA","EMH/BP-21/3rd A-02","III A","No Visible Damage","False","True","True","11/15/2016 12:41:14 PM"
"16751","16773","AAMC3A1197","BME 179","NMICU","No Visible Damage","True","True","True","11/15/2016 12:48:34 PM"
"16752","16774","J13B124","BME 158","CCU","No Visible Damage","True","True","True","11/15/2016 12:53:09 PM"
"16753","16775","0252","BME 169","CCU","No Visible Damage","True","False","True","11/15/2016 12:54:43 PM"
"16754","16776","2K4/CT/10-255","BME 157","CCU","No Visible Damage","True","False","True","11/15/2016 12:56:24 PM"
"16755","16777","NA","EMH/BP-03/ICCU-03","CCU","No Visible Damage","False","True","True","11/15/2016 12:58:26 PM"
"16756","16778","HI4CDO864","BME 512","VICU","No Visible Damage","True","True","True","11/15/2016 1:01:49 PM"
"16757","16779","371638","EMH/BP-36/VICU-04","VICU","No Visible Damage","False","True","True","11/15/2016 1:06:18 PM"
"16758","16780","272351","EMH/BP-37/VICU-05","VICU","No Visible Damage","False","True","True","11/15/2016 1:08:58 PM"
"16759","16781","202996","EMH/BP-33/VICU-01","VICU","No Visible Damage","False","True","True","11/15/2016 1:15:49 PM"
"16760","16782","202991","EMH/BP-35/VICU-03","VICU","No Visible Damage","False","True","True","11/15/2016 2:19:11 PM"
"16761","16783","153313","EMH/BP-38/VICU-06","VICU","No Visible Damage","False","True","True","11/15/2016 2:24:15 PM"
"16762","16784","NA","EMH/BP-34/VICU-02","VICU","No Visible Damage","False","True","True","11/15/2016 2:26:55 PM"
"16763","16785","ICR33146289","BME 471","VICU","No Visible Damage","False","True","True","11/15/2016 2:30:45 PM"
"16764","16786","F09P0021","BME 278","VICU","No Visible Damage","True","True","True","11/15/2016 2:33:13 PM"
"16765","16787","T09PRO240","BME 280","VICU","No Visible Damage","True","True","True","11/15/2016 2:37:33 PM"
"16766","16788","X08W12574","BME 222","VICU","No Visible Damage","False","True","True","11/15/2016 2:44:27 PM"
"16767","16789","T12PA3449","BME 574","VICU","No Visible Damage","True","True","True","11/15/2016 3:00:19 PM"
"16768","16790","F09P0019","BME 279","VICU","No Visible Damage","True","True","True","11/15/2016 3:04:25 PM"
"16769","16791","T09PR0216","BME 281","VICU","No Visible Damage","True","True","True","11/15/2016 3:08:42 PM"
"16770","16792","CRTC7B1320","BME 225","VICU","No Visible Damage","True","True","True","11/15/2016 3:13:24 PM"
"16771","16793","R10W0215","BME 158","VICU","No Visible Damage","True","True","True","11/15/2016 3:15:00 PM"
"16772","16794","1WC124429446","EMH/FR-21/NMICU-01","NMICU","No Visible Damage","False","True","True","11/15/2016 4:16:13 PM"
"16773","16795","NA","EMH/FR/05/NSICU-01","NSICU","No Visible Damage","False","True","True","11/15/2016 4:21:24 PM"
"16774","16796","NA","EMH/FR-04/GICU-01","GICU","No Visible Damage","False","True","True","11/15/2016 4:29:00 PM"
"16775","16797","NA","EMH/FR-03/MICU/01","MICU","No Visible Damage","False","True","True","11/15/2016 4:34:45 PM"
"16776","16798","NA","EMH/FR-02/HD-01","DIALYSIS","No Visible Damage","False","True","True","11/15/2016 4:39:21 PM"
"16777","16799","NA","EMH/FR-01/ICCU-01","CCU","No Visible Damage","False","True","True","11/15/2016 4:44:11 PM"
"16778","16800","INC114614369","EMH/FR-06/4 HB-01","IV HB","No Visible Damage","False","True","True","11/15/2016 4:50:32 PM"
"16779","16801","NA","EMH/FR-09/3rd A-01","III A","No Visible Damage","False","True","True","11/16/2016 11:06:16 AM"
"16780","16802","NA","EMH/FR-20/LAB-06","LAB","No Visible Damage","False","True","True","11/16/2016 11:22:41 AM"
"16781","16803","NA","EMH/18/LAB-04","LAB","No Visible Damage","False","True","True","11/16/2016 11:31:58 AM"
"16782","16804","NA","EMH/FR-17/LAB-01","LAB","No Visible Damage","False","True","True","11/16/2016 11:49:30 AM"
"16783","16805","NA","EMH/FR-17/LAB-02","LAB","No Visible Damage","False","True","True","11/16/2016 12:06:48 PM"
"16784","16806","NA","EMH/FR-38/LAB-07","LAB","No Visible Damage","False","True","True","11/16/2016 12:16:13 PM"
"16785","16807","NA","EMH/FR-19/LAB-05","LAB","No Visible Damage","False","True","True","11/16/2016 12:25:20 PM"
"16786","16808","NA","EMH/FR-37/VICU-01","VICU","No Visible Damage","False","True","True","11/16/2016 2:53:46 PM"
"16787","16809","H1793","BME 021","VICU","No Visible Damage","True","True","True","11/16/2016 3:01:11 PM"
"16788","16810","H4562","BME 299","VICU","No Visible Damage","True","True","True","11/16/2016 3:04:27 PM"
"16789","16811","H5051","BME 517","VICU","No Visible Damage","True","True","True","11/16/2016 3:26:24 PM"
"16790","16812","H5077","BME 405","VICU","No Visible Damage","True","True","True","11/16/2016 3:35:58 PM"
"16791","16813","H4024","BME 227","VICU","No Visible Damage","True","True","True","11/16/2016 3:41:44 PM"
"16792","16814","H4563","BME 300","VICU","No Visible Damage","True","True","True","11/16/2016 3:49:39 PM"
"16793","16815","H4248","BME 228","VICU","No Visible Damage","True","True","True","11/16/2016 3:51:52 PM"
"16794","16816","D16AB0049","BME 390","VICU","No Visible Damage","True","True","True","11/16/2016 5:26:34 PM"
"16795","16817","C10N1240","BME 298","POPICU","No Visible Damage","True","True","True","11/16/2016 5:32:11 PM"
"16796","16818","C10N1012","BME 406","POPICU","No Visible Damage","True","True","True","11/16/2016 5:40:08 PM"
"16797","16819","NA","EMH/BP-41/POPICU-03","POPICU","No Visible Damage","False","True","True","11/16/2016 5:49:15 PM"
"16798","16820","C11NA1465","BME 407","POPICU","No Visible Damage","True","True","True","11/16/2016 6:05:45 PM"
"16799","16821","NA","EMH/BP-29/BB-02","BLOODBANK","No Visible Damage","False","True","True","11/17/2016 10:57:59 AM"
"16800","16822","70449","EMH/BP-28/BB-01","BLOODBANK","No Visible Damage","False","True","True","11/17/2016 11:02:18 AM"
"16801","16823","A11N0261","BME 129","ENDOSCOPY","No Visible Damage","True","True","True","11/17/2016 11:10:09 AM"
"16802","16824","F13PE5859","BME 599","ENDOSCOPY","No Visible Damage","True","True","True","11/17/2016 11:19:07 AM"
"16803","16825","97E10634","BME 027","POPICU","No Visible Damage","True","True","True","11/17/2016 11:35:36 AM"
"16804","16826","73213","EMH/BP-32/OP-02","ENDOSCOPY","No Visible Damage","False","True","True","11/17/2016 11:38:00 AM"
"16805","16827","362417","EMH-31/OP-01","ENDOSCOPY","No Visible Damage","False","True","True","11/17/2016 11:40:58 AM"
"16806","16828","2771","BME 549","PHYSIO","No Visible Damage","True","False","True","11/17/2016 11:44:13 AM"
"16807","16829","10630309095","BME 139","PHYSIO","No Visible Damage","True","False","True","11/17/2016 11:47:48 AM"
"16808","16830","1505W4U185","BME 545","PHYSIOTHERAPY","No Visible Damage","True","False","True","11/17/2016 11:51:03 AM"
"16809","16831","U03N4644","BME 174","NSICU","No Visible Damage","False","True","True","11/17/2016 11:53:27 AM"
"16810","16832","PS20071115","BME 399","BIOMEDICAL","No Visible Damage","False","True","True","11/17/2016 12:04:38 PM"
"16811","16833","500855777","BME 274","CCU","No Visible Damage","True","True","True","11/17/2016 12:14:01 PM"
"16812","16834","NA","EMH/WM-34/OP-68-01","OP-68","No Visible Damage","False","True","True","11/17/2016 2:01:26 PM"
"16813","16835","A05966","BME 231","POPICU","No Visible Damage","True","True","True","11/17/2016 2:07:36 PM"
"16814","16836","4587098","BME 138","PHYSIOTHERAPY","No Visible Damage","True","False","True","11/17/2016 2:19:08 PM"
"16815","16837","T03-183","BME 207","PHYSIOTHERAPY","No Visible Damage","True","False","True","11/17/2016 2:20:37 PM"
"16816","16838","340064","EMH/BP-27/2nd HT-01","PHYSIOTHERAPY","No Visible Damage","False","True","True","11/17/2016 2:22:40 PM"
"16817","16839","NA","EMH/BP-23/2nd B-01","II B","No Visible Damage","False","True","True","11/17/2016 2:32:29 PM"
"16818","16840","NA","EMH/FR-36/HP-02","HT PHARMACY","No Visible Damage","False","True","True","11/17/2016 2:39:51 PM"
"16819","16841","NA","EMH/FR-07/HP-01","HT PHARMACY","No Visible Damage","False","True","True","11/17/2016 2:45:51 PM"
"16820","16842","NA","EMH/FR-11/EHS-01","II FLOOR","No Visible Damage","False","True","True","11/17/2016 2:52:10 PM"
"16821","16843","NA","EMH/FR-12/2nd B-01","II B","No Visible Damage","False","True","True","11/17/2016 2:56:41 PM"
"16822","16844","1NC11310900","EMH/FR-33/NM-01","NEW MEDICALS","No Visible Damage","False","True","True","11/17/2016 3:01:51 PM"
"16823","16845","INC113303769","EMH/FR-35/NM-03","NEW MEDICALS","No Visible Damage","False","True","True","11/17/2016 3:07:03 PM"
"16824","16846","INC111315465","EMH/FR-34/NM-02","NEW MEDICALS","No Visible Damage","False","True","True","11/17/2016 3:14:00 PM"
"16825","16847","INC080708790","EMH/FR-31/EMM-01","ELITE MISSION MEDICAL","No Visible Damage","False","True","True","11/17/2016 3:25:25 PM"
"16826","16848","NA","EMH/FR-32/EMM-02","EMM","No Visible Damage","False","True","True","11/17/2016 3:32:41 PM"
"16827","16849","722218","480101","CSSD","No Visible Damage","True","True","True","11/17/2016 3:53:41 PM"
"16828","16850","2730","185101","CSSD","No Visible Damage","True","False","True","11/17/2016 4:27:11 PM"
"16829","16851","225410","208001","CSSD","No Visible Damage","True","True","True","11/17/2016 4:31:42 PM"
"16830","16852","INC114229272","EMH/FR-24/CTY-01","CASUALITY","No Visible Damage","False","True","True","11/18/2016 12:28:19 PM"
"16831","16853","NA","EMH/FR-13/BB-01","BLOODBANK","No Visible Damage","False","True","True","11/18/2016 12:31:50 PM"
"16832","16854","808NLF025651","EMH/FR-14/BB-02","BLOODBANK","No Visible Damage","False","True","True","11/19/2016 4:30:59 PM"
"16833","16855","bs03c3e7n00p1b6e0162","EMH/FR-30/OP-107-01","OP-107","No Visible Damage","False","True","True","11/20/2016 1:07:09 PM"
"16834","16856","INC1203031980","EMH/FR-16/LAB-02","LAB","No Visible Damage","False","True","True","11/20/2016 1:19:27 PM"
"16835","16857","1208459","BME 572","BLOODBANK","No Visible Damage","True","True","True","11/21/2016 11:40:13 AM"
"16836","16858","1110348","BME 520","BLOODBANK","No Visible Damage","True","True","True","11/21/2016 11:53:09 AM"
"16837","16859","1505658","BME 395","BLOODBANK","No Visible Damage","True","True","True","11/21/2016 12:22:46 PM"
"16838","16860","1001244","BME 521`","BLOODBANK","No Visible Damage","True","True","True","11/21/2016 12:24:43 PM"
"16839","16861","NA","EMH/WM-33/0P-56/01","OP-56","No Visible Damage","False","True","True","11/21/2016 12:54:46 PM"
"16840","16862","NA","EMH/WM-56/CTY-03","CASUALITY","No Visible Damage","False","True","True","11/21/2016 12:59:34 PM"
"16841","16863","NA","EMH/WM-42/CTY-01","CASUALITY","No Visible Damage","False","True","True","11/21/2016 1:07:43 PM"
"16842","16864","01504018","BME 569","AUDIOLOGY","No Visible Damage","True","False","True","11/21/2016 1:12:14 PM"
"16843","16865","NA","BME 380","AUDIOLOGY","No Visible Damage","True","False","True","11/21/2016 1:17:10 PM"
"16844","16866","NA","EMH/WM-43/CTY-02","CASUALITY","No Visible Damage","False","True","True","11/21/2016 2:46:29 PM"
"16845","16867","NA","EMH/WM-48/SCAN -01","SCAN","No Visible Damage","False","True","True","11/21/2016 2:55:32 PM"
"16846","16868","NA","EMH/WM-52/SCAN -02","SCAN","No Visible Damage","False","True","True","11/21/2016 3:00:54 PM"
"16847","16869","NA","EMH/WM-38/OP-64-01","OP-64","No Visible Damage","False","True","True","11/21/2016 3:20:15 PM"
"16848","16870","55126","BME 418","OT E","No Visible Damage","True","False","True","11/21/2016 3:25:36 PM"
"16849","16871","NA","BME 059","OT E","No Visible Damage","True","True","True","11/21/2016 5:15:45 PM"
"16850","16872","03260373","BME 541","OT E","No Visible Damage","True","False","True","11/21/2016 5:23:21 PM"
"16851","16873","500855788","BME 277","POPICU","No Visible Damage","True","True","True","11/21/2016 5:29:42 PM"
"16852","16874","U99N1024","BME 024","POPICU","No Visible Damage","True","True","True","11/22/2016 10:41:29 AM"
"16853","16875","X08W12585","BME 221","POPICU","No Visible Damage","True","True","True","11/22/2016 10:43:19 AM"
"16854","16876","U99N1006","BME 075","POPICU","No Visible Damage","True","True","True","11/22/2016 10:45:36 AM"
"16855","16877","X08W12589","BME 223","POPICU","No Visible Damage","True","True","True","11/22/2016 10:47:53 AM"
"16856","16878","M-84-N394","BME 057","POPICU","No Visible Damage","True","True","True","11/22/2016 10:49:48 AM"
"16857","16879","M-84-N385","BME 044","POPICU","No Visible Damage","True","True","True","11/22/2016 10:56:56 AM"
"16858","16880","NA","EMH/BP-43/POPICU-05","POPICU","No Visible Damage","False","True","True","11/22/2016 11:07:24 AM"
"16859","16881","NA","EMH/BP-42/POPICU-04","POPICU","No Visible Damage","False","True","True","11/22/2016 11:08:54 AM"
"16860","16882","M-84-510-35","BME 023","POPICU","No Visible Damage","True","True","True","11/22/2016 11:11:45 AM"
"16861","16883","C11N1467","BME 518","POPICU","No Visible Damage","True","True","True","11/22/2016 11:14:16 AM"
"16862","16884","C10N0968","BME 297","POPICU","No Visible Damage","True","True","True","11/22/2016 11:23:44 AM"
"16863","16885","NA","EMH/BP-39/POPICU-01","POPICU","No Visible Damage","False","True","True","11/22/2016 11:25:53 AM"
"16864","16886","NA","EMH/BP-44/POPCU/06","POPICU","No Visible Damage","False","True","True","11/22/2016 11:27:28 AM"
"16865","16887","NA","BME 523","BLOODBANK","No Visible Damage","False","True","True","11/22/2016 11:33:39 AM"
"16866","16888","NA","BME 522","BLOODBANK","No Visible Damage","False","True","True","11/22/2016 11:38:04 AM"
"16867","16889","08552","BME 101","BLOODBANK","No Visible Damage","True","False","True","11/22/2016 11:39:26 AM"
"16868","16890","NA","BME 114","BLOODBANK","No Visible Damage","True","True","True","11/22/2016 11:45:13 AM"
"16869","16891","NA","BME 090","BLOODBANK","No Visible Damage","True","False","True","11/22/2016 11:46:38 AM"
"16870","16892","2561042","BME 400","BLOODBANK","No Visible Damage","False","True","True","11/22/2016 11:50:09 AM"
"16871","16893","006-9-10574","BME 389","BLOODBANK","No Visible Damage","True","False","True","11/22/2016 11:55:57 AM"
"16872","16894","2602","BME 087","BLOODBANK","No Visible Damage","False","True","True","11/22/2016 12:01:12 PM"
"16873","16895","451505061","BME 088","POPICU","No Visible Damage","True","False","True","11/22/2016 12:06:19 PM"
"16874","16896","2575","BME 091","BLOODBANK","No Visible Damage","False","True","True","11/27/2016 12:53:04 PM"
"16875","16897","NA","BME 093","BLOODBANK","No Visible Damage","True","False","True","11/27/2016 12:59:17 PM"
"16876","16898","ELCC-155/15-16","BME 586","BLOODBANK","No Visible Damage","False","True","True","11/27/2016 1:06:10 PM"
"16877","16899","ICLC-5453","BME 092","BLOODBANK","No Visible Damage","True","False","True","11/27/2016 1:10:20 PM"
"16878","16900","NA","BME 400","BLOODBANK","No Visible Damage","False","True","True","11/27/2016 1:14:38 PM"
"16879","16901","NA","BME 524","BLOODBANK","No Visible Damage","True","False","True","11/27/2016 1:19:59 PM"
"16880","16902","NA","BME 095","BLOODBANK","Damage","True","False","True","11/27/2016 1:22:33 PM"
"16881","16903","0111390","BME 096","BLOODBANK","No Visible Damage","True","False","True","11/27/2016 1:24:33 PM"
"16882","16904","GELO-7180","BME 365","LAB","No Visible Damage","False","True","True","11/27/2016 1:27:32 PM"
"16883","16905","NA","BME 099","LAB","No Visible Damage","True","False","True","11/27/2016 1:30:29 PM"
"16884","16906","NA","BME 107","LAB","No Visible Damage","True","False","True","11/28/2016 3:54:29 PM"
"16885","16907","200300","BME 120","LAB","No Visible Damage","True","False","True","11/28/2016 3:56:48 PM"
"16886","16908","14444","BME 331","LAB","No Visible Damage","False","True","True","11/29/2016 10:43:37 AM"
"16887","16909","18235","BME 422","LAB","No Visible Damage","False","True","True","11/29/2016 10:55:03 AM"
"16888","16910","KGLC-14741","BME 482","LAB","No Visible Damage","False","True","True","11/29/2016 10:58:30 AM"
"16889","16911","LD5F006671","BME 580","LAB","No Visible Damage","False","True","True","11/29/2016 11:04:51 AM"
"16890","16912","11311","BME 367","LAB","No Visible Damage","False","True","True","11/29/2016 11:12:27 AM"
"16891","16913","C922052","NA","LAB","No Visible Damage","False","True","True","11/29/2016 11:47:18 AM"
"16892","16914","1310","BME 423","LAB","No Visible Damage","False","True","True","11/29/2016 11:51:22 AM"
"16893","16915","NA","BME 117","LAB","No Visible Damage","True","True","True","11/29/2016 12:14:30 PM"
"16894","16916","NA","BME 119","LAB","No Visible Damage","False","True","True","11/29/2016 12:17:31 PM"
